"id","host_since","host_location","host_response_time","host_response_rate","host_neighborhood","host_has_profile_pic","host_identity_verified","street","neighborhood","city","suburb","state","zipcode","smart_location","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","reviews_per_month","properties.ABB_NAME"
5827258,"4/1/2014","Melbourne, Victoria, Australia","N/A","N/A","","t","t","Elsternwick, VIC, Australia","Caulfield","Glen Eira","Elsternwick","VIC","3185","Elsternwick, Australia",-37.88751722,145.0029549,"f","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",50,320,1100,600,NA,1,7,1125,1,100,0.02,"Glen Eira"
5827457,"3/30/2015","Victoria, Australia","within an hour","100%","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81548763,144.9682514,"t","Apartment","Entire home/apt",5,1,2,3,"Real Bed","{TV,Wifi,Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",Bathtub,""High chair"",""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Hot water"",""Body soap"",""Bath towel"",""Toilet paper"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Full kitchen"",""Bedroom comforts"",""Bathroom essentials""}",143,1200,4400,225,100,1,3,1124,181,94,4.05,"Melbourne"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5837108,"12/22/2014","Moonee Ponds, Victoria, Australia","within an hour","100%","","t","t","Moonee Ponds, VIC, Australia","Brunswick","Moonee Valley","Moonee Ponds","VIC","3039","Moonee Ponds, Australia",-37.76333228,144.929488,"t","House","Private room",2,2,1,2,"Real Bed","{TV,Internet,Wifi,""Wheelchair accessible"",Kitchen,Heating,Washer,""Smoke detector"",""First aid kit"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",68,350,1200,NA,NA,2,2,40,14,95,0.34,"Moonee Valley"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5837730,"3/30/2015","Melbourne, Victoria, Australia","within a few hours","80%","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81008962,144.9561725,"t","Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,Wifi,Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Hot water"",""Long term stays allowed""}",136,843,3404,300,50,2,2,1125,78,92,1.75,"Melbourne"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5840332,"5/9/2014","West Footscray, Victoria, Australia","within an hour","100%","Footscray","t","f","Footscray, VIC, Australia","Footscray","Maribyrnong","Footscray","Victoria","3011","Footscray, Australia",-37.79953035,144.8830341,"f","Apartment","Private room",2,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",55,330,1300,NA,10,1,2,1125,27,95,0.61,"Maribyrnong"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5850266,"4/17/2012","Melbourne, Victoria, Australia","N/A","N/A","Brunswick","t","t","Brunswick, VIC, Australia","Brunswick","Moreland","Brunswick","VIC","3056","Brunswick, Australia",-37.76884242,144.9637623,"t","House","Entire home/apt",4,1.5,2,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials}",120,700,2500,300,80,2,60,1125,0,NA,NA,"Moreland"
5850884,"1/26/2015","Fitzroy, Victoria, Australia","within an hour","100%","Fitzroy","t","t","Fitzroy, VIC, Australia","Fitzroy","Yarra","Fitzroy","VIC","3065","Fitzroy, Australia",-37.79586904,144.9820837,"t","House","Entire home/apt",6,2,3,3,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,Bathtub,""Baby bath"",""High chair"",""Pack ’n Play/travel crib""}",595,3750,12999,1000,130,1,4,7,34,99,0.81,"Yarra"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5863194,"11/8/2013","Saint Kilda, Victoria, Australia","within an hour","100%","St Kilda","t","f","St Kilda, VIC, Australia","St Kilda","Port Phillip","St Kilda","Victoria","3182","St Kilda, Australia",-37.86676785,144.9742887,"t","Apartment","Entire home/apt",4,1,2,3,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""High chair"",""Pack ’n Play/travel crib"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Beach essentials""}",184,1374,4880,600,99,4,4,60,52,98,1.26,"Port Phillip"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5863819,"10/1/2011","Victoria, Australia","N/A","N/A","","t","f","Williams Landing, VIC, Australia","","Wyndham","Williams Landing","VIC","3027","Williams Landing, Australia",-37.86304966,144.746895,"t","House","Private room",2,2,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",""Free parking on premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron}",60,400,1200,NA,NA,1,2,14,0,NA,NA,"Wyndham"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5873749,"12/25/2013","Victoria, Australia","within an hour","100%","Abbotsford","t","t","Abbotsford, VIC, Australia","Abbotsford","Yarra","Abbotsford","VIC","3067","Abbotsford, Australia",-37.80976069,144.995279,"t","House","Private room",2,2.5,1,1,"Real Bed","{TV,Internet,Wifi,Kitchen,Breakfast,""Free street parking"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",30,180,700,0,0,1,1,1125,8,90,0.82,"Yarra"
5874626,"5/3/2013","Frankston, Victoria, Australia","within an hour","100%","Burnley","t","t","Frankston, VIC, Australia","","Frankston","Frankston","VIC","3199","Frankston, Australia",-38.14081339,145.1208906,"t","House","Entire home/apt",4,2,2,2,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,Crib,""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",Beachfront}",350,1100,4000,450,125,4,5,28,0,NA,NA,"Frankston"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5886333,"4/4/2015","Victoria, Australia","within an hour","100%","","t","f","Healesville, VIC, Australia","","Yarra Ranges","Healesville","Victoria","3777","Healesville, Australia",-37.64690917,145.5240599,"t","Bed and breakfast","Entire home/apt",2,1,0,1,"Real Bed","{TV,Internet,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Hot tub"",""Indoor fireplace"",Heating,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance"",""Hot water""}",220,1250,4500,200,40,1,1,1125,144,94,3.55,"Yarra Ranges"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5894488,"12/26/2014","AU","within an hour","100%","Brunswick","t","t","Brunswick West, VIC, Australia","Brunswick","Melbourne","Brunswick West","VIC","3055","Brunswick West, Australia",-37.77679375,144.9468888,"t","Guesthouse","Entire home/apt",5,1,1,3,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",""Children’s books and toys"",Crib,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""BBQ grill"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance"",""Host greets you""}",96,600,1900,200,50,2,2,60,108,97,3.15,"Melbourne"
5895184,"9/14/2010","Melbourne, Victoria, Australia","N/A","N/A","Northcote","t","t","Northcote, VIC, Australia","Northcote","Darebin","Northcote","VIC","3070","Northcote, Australia",-37.77433776,144.9981345,"t","House","Entire home/apt",2,1.5,1,1,"Real Bed","{}",100,550,NA,NA,40,1,2,1125,1,60,0.03,"Darebin"
5895645,"5/24/2013","Melbourne, Victoria, Australia","N/A","N/A","Kew","t","t","Kew, VIC, Australia","","Boroondara","Kew","Victoria","3101","Kew, Australia",-37.79744209,145.0329997,"t","Apartment","Private room",1,1,1,1,"Real Bed","{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,""Smoke detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Well-lit path to entrance"",""Host greets you""}",54,290,1100,NA,NA,1,5,56,16,98,0.38,"Boroondara"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5906335,"6/6/2013","Melbourne, Victoria, Australia","N/A","N/A","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81325391,144.9677873,"t","Apartment","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,Other}",90,1104,NA,NA,NA,1,1,1125,27,98,0.61,"Melbourne"
5909172,"7/30/2013","Melbourne, Victoria, Australia","N/A","N/A","South Yarra","t","t","South Yarra, VIC, Australia","South Yarra","Stonnington","South Yarra","VIC","3141","South Yarra, Australia",-37.84560759,144.9880123,"t","House","Entire home/apt",4,1,2,2,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector""}",143,655,NA,NA,70,1,2,1125,5,95,0.13,"Stonnington"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5920942,"6/18/2012","Melbourne, Victoria, Australia","N/A","N/A","Richmond","t","f","Richmond, VIC, Australia","Richmond","Yarra","Richmond","VIC","3121","Richmond, Australia",-37.82435898,144.9895248,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Elevator,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",Essentials}",150,1540,4000,NA,NA,1,5,1125,2,100,0.05,"Yarra"
5922100,"4/6/2015","Victoria, Australia","within an hour","100%","","t","t","East Melbourne, VIC, Australia","East Melbourne","Melbourne","East Melbourne","VIC","3002","East Melbourne, Australia",-37.81307266,144.9869201,"f","Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,Internet,Wifi,Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Long term stays allowed"",""Step-free access"",""Step-free access"",""Accessible-height bed"",""Step-free access"",""Step-free access""}",145,1000,3100,300,80,1,3,1125,85,93,2,"Melbourne"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5934304,"4/8/2015","Melbourne, Victoria, Australia","within an hour","90%","Parkville","t","t","Parkville, VIC, Australia","Parkville","Melbourne","Parkville","VIC","3052","Parkville, Australia",-37.77732318,144.9379481,"t","Apartment","Entire home/apt",3,1,1,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Long term stays allowed"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Firm mattress"",""Step-free access"",""Step-free access"",""Wide entryway""}",119,699,2559,200,50,2,2,1125,57,94,1.29,"Melbourne"
5946376,"9/6/2012","Victoria, Australia","within an hour","100%","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","Victoria","3000","Melbourne, Australia",-37.81107127,144.966851,"t","Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Paid parking on premises""}",248,1700,6500,250,100,4,2,60,141,97,3.26,"Melbourne"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5947239,"5/15/2014","Melbourne, Victoria, Australia","N/A","N/A","Toorak","t","f","Toorak, VIC, Australia","Toorak","Stonnington","Toorak","VIC","3142","Toorak, Australia",-37.83894957,145.006743,"t","House","Private room",2,1,1,1,"Real Bed","{""Cable TV"",Internet,Wifi,Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card""}",161,900,3500,NA,NA,1,1,1125,0,NA,NA,"Stonnington"
5948372,"10/31/2009","Melbourne, Victoria, Australia","within an hour","100%","St Kilda","t","t","North Melbourne, VIC, Australia","North Melbourne","Melbourne","North Melbourne","VIC","3051","North Melbourne, Australia",-37.79908591,144.9524888,"t","Apartment","Entire home/apt",4,1,1,2,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed""}",159,1253,4452,450,100,2,3,28,35,95,0.84,"Melbourne"
5950584,"1/12/2013","Melbourne, Victoria, Australia","N/A","N/A","Brunswick","t","t","Brunswick, VIC, Australia","Brunswick","Moreland","Brunswick","VIC","3056","Brunswick, Australia",-37.77483421,144.9685622,"t","Townhouse","Private room",2,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water""}",96,350,1200,0,30,1,1,1125,29,100,0.71,"Moreland"
